,dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt,zipcode,latitude,longitude
2827,4/1/2015,145600.0,3,1.0,1170,7560,1958,98058,47.4514,-122.178
2828,8/21/2014,865000.0,5,3.0,2900,6730,1977,98115,47.6784,-122.285
2829,6/9/2014,250250.0,3,2.25,2210,8000,1969,98023,47.3085,-122.381
2830,9/19/2014,162000.0,4,2.0,1440,7641,1943,98056,47.508,-122.183
2831,7/31/2014,450000.0,4,1.75,1980,7350,1973,98034,47.7088,-122.202
2832,3/25/2015,675500.0,4,2.75,2060,21344,1978,98005,47.5934,-122.154
2833,11/3/2014,697000.0,3,2.25,2420,5304,1947,98115,47.6765,-122.285
2834,11/11/2014,1320000.0,3,3.25,3440,4080,2005,98105,47.6644,-122.28
2835,12/1/2014,490000.0,3,1.75,1600,16510,1984,98052,47.6601,-122.135
2836,10/21/2014,590000.0,3,2.25,2210,5742,1951,98115,47.6891,-122.318
2837,5/12/2015,280000.0,4,1.75,2250,16000,1957,98023,47.3303,-122.351
2838,5/23/2014,515000.0,2,1.0,1680,6500,1941,98136,47.55,-122.388
2839,7/14/2014,576000.0,3,1.0,1140,5395,1909,98115,47.6782,-122.306
2840,11/20/2014,375000.0,3,1.75,1430,10574,1981,98011,47.7668,-122.218
2841,3/20/2015,478000.0,3,1.0,1440,7107,1980,98052,47.6968,-122.124
2842,1/28/2015,282000.0,3,1.0,1670,5200,1977,98042,47.3659,-122.092
2843,10/31/2014,1400000.0,4,4.5,3080,10550,1976,98040,47.5806,-122.244
2844,2/10/2015,593500.0,5,3.25,4300,50405,1972,98027,47.4615,-122.0
2845,10/20/2014,724950.0,4,3.5,3010,174240,2004,98045,47.4775,-121.691
2846,8/29/2014,306000.0,3,1.75,1560,7500,1966,98056,47.489,-122.18
2847,6/9/2014,341000.0,4,1.75,1920,7665,1975,98058,47.4476,-122.128
2848,11/3/2014,399950.0,3,2.5,1400,4400,1930,98106,47.553,-122.365
2849,11/20/2014,534000.0,5,2.0,2280,3600,1992,98122,47.6056,-122.305
2850,7/21/2014,635000.0,6,2.5,3880,5700,2003,98053,47.6816,-122.038
2851,3/24/2015,350000.0,2,1.0,1350,3880,1927,98103,47.6842,-122.344
2852,2/17/2015,856000.0,3,1.5,1480,2700,1928,98112,47.623,-122.304
2853,9/23/2014,582000.0,4,3.0,1670,1189,2000,98122,47.6182,-122.302
2854,7/29/2014,799000.0,4,2.5,3400,6742,2004,98052,47.7067,-122.129
2855,9/8/2014,423700.0,3,2.5,2070,3986,1999,98065,47.5348,-121.877
2856,1/27/2015,1840000.0,4,3.5,4870,39190,1995,98006,47.5447,-122.124
2857,8/13/2014,322000.0,3,2.0,1760,43575,1988,98010,47.3565,-121.94
2858,11/5/2014,929000.0,4,3.25,4030,57499,2002,98053,47.6617,-122.026
2859,12/1/2014,443000.0,2,1.0,1130,5413,1939,98115,47.6971,-122.315
2860,4/24/2015,441500.0,3,1.75,1510,7700,1968,98034,47.7283,-122.194
2861,7/8/2014,875000.0,4,3.5,3110,108464,1979,98075,47.592,-122.018
2862,11/18/2014,3600000.0,3,3.25,5020,12431,1941,98144,47.5925,-122.287
2863,4/27/2015,450000.0,2,1.0,740,5100,1947,98115,47.6787,-122.301
2864,9/8/2014,425000.0,3,2.25,1630,10500,1974,98034,47.7176,-122.236
2865,6/1/2014,660000.0,4,1.75,2780,9900,1978,98074,47.6348,-122.06
2866,6/16/2014,763101.0,3,1.75,1990,5560,1939,98105,47.664,-122.287
2867,4/7/2015,499000.0,4,2.75,2250,14149,1992,98019,47.7353,-121.962
2868,3/3/2015,521000.0,3,1.75,1720,37363,1974,98053,47.6608,-122.035
2869,5/29/2014,302000.0,2,1.0,900,423838,1925,98022,47.228,-122.088
2870,4/8/2015,293000.0,4,2.25,2360,6260,1998,98038,47.3882,-122.053
2871,7/12/2014,335000.0,3,2.25,1530,4580,2011,98019,47.7342,-121.968
2872,12/15/2014,499000.0,2,1.0,1450,3090,1919,98103,47.6853,-122.356
2873,5/5/2015,600000.0,3,1.75,2040,5000,1924,98115,47.6756,-122.299
2874,9/16/2014,720000.0,4,1.75,2620,11041,1962,98005,47.5975,-122.174
2875,2/25/2015,195000.0,2,2.0,1180,2553,2005,98038,47.3501,-122.02
2876,5/7/2014,249000.0,3,1.0,1110,8423,1952,98166,47.4718,-122.342
2877,2/2/2015,334000.0,3,2.25,1840,9781,1989,98019,47.7347,-121.976
2878,11/7/2014,599950.0,4,1.75,2720,7810,1952,98115,47.6788,-122.283
2879,2/17/2015,149900.0,2,1.75,1090,1950,1982,98198,47.3782,-122.319
2880,11/25/2014,700000.0,4,1.75,1730,6500,1945,98115,47.6982,-122.282
2881,8/7/2014,525000.0,4,1.5,1170,6240,1960,98040,47.5495,-122.232
2882,7/8/2014,1050000.0,4,3.75,4740,126759,1991,98027,47.4449,-121.979
2883,5/8/2014,402000.0,3,2.5,1960,8000,1977,98034,47.7249,-122.178
2884,6/20/2014,450000.0,3,2.0,1430,3480,1947,98103,47.6874,-122.336
2885,12/3/2014,520000.0,3,2.25,2510,43995,1981,98027,47.4545,-121.988
2886,12/4/2014,205000.0,3,1.75,1420,6980,1980,98023,47.2873,-122.367
2887,9/2/2014,635000.0,3,2.25,2680,175982,2004,98038,47.4487,-122.033
2888,3/4/2015,210500.0,3,1.0,1220,9600,1958,98001,47.2622,-122.282
2889,8/12/2014,406650.0,2,1.0,1070,6100,1940,98126,47.5698,-122.377
2890,4/8/2015,350000.0,3,1.75,1580,19998,1968,98010,47.3299,-122.046
2891,4/23/2015,425000.0,4,1.75,1820,6000,1942,98115,47.6872,-122.296
2892,6/5/2014,798000.0,3,3.5,3590,6402,1999,98074,47.6336,-122.063
2893,12/1/2014,180000.0,3,1.0,1960,9583,1908,98056,47.505,-122.171
2894,6/2/2014,1250000.0,5,3.25,3160,13238,1972,98040,47.5373,-122.224
2895,3/3/2015,435000.0,4,2.0,2030,4033,1925,98133,47.7056,-122.342
2896,11/26/2014,355000.0,3,1.5,1240,15867,1962,98034,47.7167,-122.202
2897,2/2/2015,3000000.0,5,3.25,5370,14091,1918,98004,47.6499,-122.216
2898,7/24/2014,685000.0,5,2.5,2670,14455,1958,98155,47.7565,-122.284
2899,7/25/2014,311000.0,3,1.0,1640,12060,1960,98059,47.4941,-122.151
2900,9/11/2014,305000.0,4,2.25,2130,9600,1966,98031,47.4119,-122.211
2901,7/25/2014,675000.0,3,2.5,2550,4954,1924,98144,47.5758,-122.287
2902,8/29/2014,769000.0,4,2.75,3630,15405,1968,98040,47.566,-122.225
2903,8/5/2014,430000.0,3,1.5,1690,9708,1954,98006,47.5732,-122.136
2904,9/23/2014,516250.0,6,2.0,2390,8660,1925,98011,47.7589,-122.216
2905,12/12/2014,760000.0,3,3.5,2350,10739,1940,98125,47.7288,-122.284
2906,10/7/2014,579950.0,3,3.5,1420,1217,2003,98115,47.6827,-122.324
2907,2/11/2015,476000.0,3,2.25,1570,7187,1980,98133,47.7604,-122.356
2908,6/12/2014,510000.0,3,1.75,1600,19200,1967,98034,47.7202,-122.249
2909,5/8/2014,205000.0,2,1.0,720,5040,1955,98106,47.5267,-122.36
2910,10/7/2014,240000.0,3,1.0,1470,7350,1969,98032,47.3616,-122.286
2911,9/2/2014,738000.0,5,3.5,2790,16952,1991,98166,47.4384,-122.347
2912,7/28/2014,420000.0,3,1.75,1720,8102,1940,98125,47.7336,-122.29
2913,11/14/2014,455000.0,3,1.75,1300,9600,1969,98052,47.6388,-122.103
2914,9/15/2014,765000.0,4,1.0,2520,5500,1912,98144,47.5785,-122.292
2915,12/5/2014,372000.0,4,1.5,1780,7914,1962,98059,47.5142,-122.163
2916,12/4/2014,160000.0,3,1.0,1200,8360,1948,98118,47.5414,-122.281
2917,8/15/2014,772000.0,4,2.5,2990,9643,2003,98074,47.6292,-122.024
2918,11/11/2014,1130000.0,5,1.75,1910,5640,1906,98112,47.6249,-122.311
2919,5/24/2014,479000.0,3,1.0,1370,3000,1924,98103,47.6619,-122.351
2920,5/5/2015,570000.0,3,2.5,1910,4941,1999,98075,47.5989,-122.016
2921,7/10/2014,350000.0,4,1.0,1170,8147,1959,98125,47.7281,-122.289
2922,11/1/2014,353000.0,3,2.5,1250,864,2004,98115,47.6978,-122.318
2923,8/1/2014,699000.0,5,2.5,3340,24755,2002,98038,47.4565,-122.066
2924,7/30/2014,265000.0,3,2.0,1380,8536,1955,98148,47.4374,-122.335
2925,4/30/2015,167000.0,1,1.0,780,10235,1989,98014,47.713,-121.315
2926,10/20/2014,500000.0,4,2.25,2080,8000,1964,98008,47.6264,-122.113
2927,7/9/2014,700000.0,3,1.0,1410,7200,1901,98144,47.5924,-122.302
2928,11/4/2014,295000.0,1,1.0,520,5600,1918,98116,47.5579,-122.395
2929,3/11/2015,1010000.0,4,3.5,3500,4080,2004,98115,47.6834,-122.292
2930,5/8/2015,209000.0,2,1.0,840,5265,1969,98042,47.3644,-122.082
2931,1/28/2015,276000.0,3,1.75,2240,9200,1968,98001,47.2635,-122.284
2932,1/22/2015,380000.0,4,2.5,2100,5857,2002,98059,47.4956,-122.163
2933,6/6/2014,315000.0,3,1.5,1750,12500,1954,98024,47.5666,-121.902
2934,3/10/2015,685530.0,4,2.5,3130,60467,1996,98014,47.6618,-121.962
2935,6/26/2014,254600.0,3,2.0,1470,20000,1968,98002,47.2973,-122.08
2936,6/3/2014,230000.0,3,2.0,1440,5600,1942,98056,47.4947,-122.185
2937,7/17/2014,335000.0,3,3.0,1430,1249,2003,98103,47.6971,-122.34
2938,6/3/2014,550000.0,4,2.5,2170,9600,1980,98052,47.6789,-122.116
2939,12/26/2014,123300.0,3,1.0,1150,8050,1956,98032,47.374,-122.296
2940,9/2/2014,275436.0,4,2.75,2170,9658,1966,98030,47.3741,-122.189
2941,5/25/2014,325000.0,4,3.5,2630,3435,1984,98188,47.4355,-122.272
2942,7/25/2014,635000.0,4,2.5,2490,40608,1997,98053,47.6507,-122.004
2943,4/23/2015,513000.0,3,1.75,1710,5000,1944,98107,47.6689,-122.37
2944,7/8/2014,580000.0,4,2.5,2130,35752,1980,98075,47.5748,-122.031
2945,4/29/2015,225000.0,3,1.0,940,9272,1954,98148,47.4353,-122.335
2946,9/22/2014,265000.0,3,1.0,1400,9460,1961,98168,47.5119,-122.321
2947,10/14/2014,313000.0,4,1.75,1630,3000,1978,98144,47.5961,-122.305
2948,4/14/2015,296000.0,2,1.0,1370,8400,1948,98133,47.7344,-122.336
2949,10/20/2014,655500.0,4,2.75,2380,15800,1957,98007,47.5929,-122.133
2950,12/10/2014,250750.0,5,1.75,2140,12058,1951,98002,47.3167,-122.214
2951,9/4/2014,438000.0,4,2.5,1970,8545,2004,98059,47.4893,-122.138
2952,8/1/2014,590000.0,3,2.75,2550,54014,1967,98072,47.7596,-122.117
2953,10/6/2014,329500.0,3,1.0,1080,5250,1947,98133,47.7309,-122.336
2954,3/16/2015,1200000.0,3,2.25,3070,9645,1987,98006,47.5522,-122.144
2955,3/20/2015,415000.0,2,1.0,1470,6000,1944,98199,47.6527,-122.386
2956,9/22/2014,900000.0,4,2.5,3620,42580,1984,98052,47.7204,-122.115
2957,5/4/2015,378000.0,3,1.5,1050,57499,1975,98024,47.5602,-121.86
2958,8/12/2014,474000.0,2,1.0,1050,403365,1905,98022,47.2221,-122.059
2959,6/19/2014,464000.0,3,1.0,1320,3625,1900,98122,47.6049,-122.288
2960,12/8/2014,310000.0,3,1.0,1210,7649,1956,98155,47.7693,-122.32
2961,9/18/2014,580000.0,3,1.5,1860,7190,1952,98177,47.7716,-122.392
2962,11/19/2014,999000.0,3,2.75,2830,505166,1962,98070,47.3782,-122.514
2963,3/17/2015,510000.0,2,1.0,810,6480,1942,98199,47.6493,-122.398
2964,5/6/2014,650000.0,3,1.5,1630,7475,1940,98115,47.6725,-122.272
2965,9/12/2014,196000.0,3,1.0,880,19600,1978,98023,47.2707,-122.34
2966,8/22/2014,220000.0,4,1.75,1660,11664,1952,98168,47.4943,-122.331
2967,10/8/2014,855000.0,3,2.25,3440,10628,1985,98006,47.5647,-122.108
2968,8/29/2014,483000.0,3,1.75,2110,10454,1978,98028,47.7344,-122.246
2969,4/7/2015,400000.0,3,1.0,1060,12000,1952,98133,47.7703,-122.35
2970,7/2/2014,435000.0,3,2.5,1900,7984,1993,98011,47.7433,-122.194
2971,9/30/2014,219500.0,1,1.0,820,1060,2007,98126,47.5473,-122.371
2972,8/29/2014,2950000.0,4,3.5,4860,23885,1996,98039,47.6172,-122.23
2973,9/16/2014,427000.0,3,2.5,2050,3218,2008,98133,47.7612,-122.344
2974,12/1/2014,430000.0,2,1.5,1090,4013,1900,98103,47.6652,-122.338
2975,5/12/2015,685000.0,2,1.5,1090,4013,1900,98103,47.6652,-122.338
2976,9/3/2014,495000.0,2,1.5,1920,6250,1937,98199,47.6497,-122.393
2977,6/25/2014,299950.0,3,2.5,1870,7942,1990,98001,47.342,-122.279
2978,11/21/2014,390000.0,4,1.75,2690,46609,1940,98146,47.4951,-122.352
2979,8/12/2014,385000.0,3,1.75,2160,5863,1928,98144,47.5729,-122.315
2980,6/25/2014,740000.0,4,2.5,3000,10392,1995,98027,47.535,-122.049
2981,7/23/2014,991700.0,4,3.0,2290,2350,1924,98116,47.574,-122.415
2982,8/13/2014,765000.0,3,2.75,2250,9600,1909,98122,47.6033,-122.287
2983,9/4/2014,802000.0,4,2.25,2130,8734,1961,98006,47.5672,-122.161
2984,11/21/2014,950000.0,4,2.75,2500,20000,1969,98004,47.5901,-122.198
2985,11/4/2014,392000.0,4,2.5,2300,41167,1988,98042,47.3412,-122.108
2986,12/3/2014,590000.0,3,2.5,3360,218235,1989,98014,47.6601,-121.946
2987,4/10/2015,425000.0,4,2.5,1920,9000,1989,98126,47.5153,-122.37
2988,7/22/2014,765000.0,5,1.75,2440,15143,1944,98146,47.4948,-122.37
2989,8/7/2014,313500.0,3,2.25,1440,3488,1983,98034,47.7257,-122.162
2990,8/20/2014,320000.0,3,1.0,1780,6840,1947,98125,47.727,-122.3
2991,2/10/2015,604000.0,4,1.75,1490,4485,1960,98199,47.6388,-122.399
2992,2/12/2015,570000.0,3,2.0,1400,1657,2004,98112,47.6196,-122.298
2993,5/20/2014,639000.0,4,2.5,2150,12028,1982,98052,47.7224,-122.101
2994,8/22/2014,335000.0,4,2.0,1910,10200,1963,98059,47.4804,-122.133
2995,10/14/2014,896000.0,4,1.75,2660,3520,1917,98115,47.6743,-122.308
2996,6/27/2014,259500.0,3,1.75,1650,12349,1957,98188,47.442,-122.282
2997,8/7/2014,637000.0,3,2.0,1980,6000,1958,98115,47.6921,-122.283
2998,5/6/2015,307450.0,4,2.75,2690,8874,1980,98023,47.3078,-122.383
2999,8/25/2014,535000.0,3,1.75,1380,3561,1925,98117,47.6822,-122.399
3000,6/30/2014,669500.0,4,2.25,2500,4046,1940,98117,47.6882,-122.382
3001,10/28/2014,259000.0,3,1.75,1590,7148,1952,98166,47.4713,-122.344
3002,12/31/2014,441000.0,4,1.5,1100,3300,1919,98122,47.6033,-122.295
3003,5/12/2015,228800.0,4,2.5,1470,1612,2003,98118,47.5275,-122.271
3004,5/13/2014,530000.0,2,2.0,1680,4950,2006,98053,47.7194,-122.022
3005,7/28/2014,524000.0,2,2.0,1450,2272,1924,98112,47.633,-122.282
3006,12/11/2014,430000.0,4,2.25,2020,4840,1925,98126,47.5576,-122.376
3007,10/1/2014,1330000.0,4,3.25,2470,4760,1906,98112,47.6331,-122.31
3008,11/3/2014,210000.0,3,1.0,1230,12201,1969,98042,47.3285,-122.134
3009,6/23/2014,449000.0,4,2.5,1850,5040,1930,98126,47.5386,-122.373
3010,6/19/2014,945000.0,2,2.5,2540,7089,2004,98116,47.5747,-122.414
3011,3/18/2015,200450.0,3,1.0,970,9130,1957,98188,47.4369,-122.272
3012,4/17/2015,219950.0,3,1.5,1070,6601,1985,98002,47.3115,-122.209
3013,6/19/2014,659500.0,4,3.0,2620,18362,1956,98006,47.5646,-122.184
3014,11/26/2014,746000.0,4,2.75,2110,8190,1966,98008,47.6269,-122.1
3015,3/31/2015,540000.0,3,1.75,2110,7129,1982,98052,47.7219,-122.102
3016,9/10/2014,485000.0,5,2.0,1910,5508,1968,98133,47.7074,-122.349
3017,1/27/2015,202000.0,2,1.0,670,7844,1942,98126,47.5165,-122.372
3018,9/29/2014,2530000.0,4,5.5,6930,45100,1950,98006,47.5547,-122.144
3019,4/1/2015,502000.0,3,2.75,2010,11200,1979,98028,47.7728,-122.253
3020,2/24/2015,279000.0,2,2.75,1770,10534,2003,98001,47.2773,-122.276
3021,11/17/2014,409500.0,3,1.0,1340,4120,1921,98103,47.6916,-122.352
3022,7/2/2014,453000.0,3,2.0,1660,15050,1983,98034,47.7203,-122.194
3023,2/27/2015,367000.0,4,1.0,1820,5500,1947,98106,47.5185,-122.363
3024,5/23/2014,550000.0,3,2.5,2510,5400,1992,98056,47.5204,-122.206
3025,1/27/2015,273500.0,3,1.5,1560,8314,1962,98031,47.4117,-122.209
3026,10/7/2014,505000.0,4,3.0,2280,7400,1978,98125,47.711,-122.306
3027,6/19/2014,770000.0,3,2.5,2650,40705,1994,98053,47.668,-122.063
3028,5/9/2014,565000.0,4,2.25,2470,7447,1984,98155,47.7514,-122.286
3029,8/20/2014,316000.0,3,0.75,1270,10092,1971,98077,47.7567,-122.073
3030,9/25/2014,160000.0,4,1.0,1520,7298,1960,98198,47.3706,-122.31
3031,10/27/2014,170000.0,3,1.0,1310,9529,1956,98198,47.4105,-122.295
3032,3/19/2015,235000.0,3,1.0,1310,9529,1956,98198,47.4105,-122.295
3033,12/19/2014,1800000.0,4,3.5,3930,39098,1999,98005,47.6399,-122.158
3034,9/18/2014,310000.0,3,1.0,990,7050,1967,98034,47.7274,-122.202
3035,5/19/2014,285000.0,4,1.75,2080,13629,1955,98178,47.4866,-122.232
3036,6/4/2014,280000.0,2,1.0,960,4920,1942,98117,47.6946,-122.362
3037,2/18/2015,2300000.0,4,4.25,4070,13860,2004,98040,47.59,-122.229
3038,8/14/2014,763776.0,4,2.5,2750,16139,1989,98075,47.5843,-122.06
3039,2/17/2015,530000.0,5,2.75,3230,13572,1965,98166,47.4393,-122.347
3040,2/11/2015,362000.0,1,1.0,890,211576,1996,98019,47.7216,-121.883
3041,7/25/2014,430000.0,2,1.0,990,4920,1931,98117,47.6939,-122.368
3042,7/25/2014,456500.0,3,1.0,1290,3880,1919,98117,47.6879,-122.392
3043,9/11/2014,445000.0,4,2.5,2170,5257,1989,98115,47.6999,-122.305
3044,3/10/2015,386900.0,3,1.0,1330,10500,1963,98034,47.7204,-122.196
3045,7/8/2014,479000.0,3,1.0,1340,13750,1955,98006,47.5771,-122.151
3046,3/13/2015,525000.0,3,2.5,2200,4544,2000,98065,47.5319,-121.867
3047,1/6/2015,272000.0,4,1.75,2520,10890,1979,98023,47.3224,-122.343
3048,2/26/2015,517000.0,4,1.0,1180,13500,1950,98125,47.7165,-122.308
3049,2/26/2015,615000.0,3,1.75,2660,7800,1951,98117,47.6993,-122.378
3050,8/28/2014,439000.0,3,1.75,1250,7030,1965,98008,47.6285,-122.118
3051,7/24/2014,716000.0,3,2.5,2270,7866,1988,98029,47.5622,-122.022
3052,10/28/2014,308000.0,2,1.0,1080,6250,1942,98118,47.5128,-122.251
3053,6/10/2014,800000.0,3,2.25,1620,4500,1926,98119,47.643,-122.361
3054,5/5/2015,575000.0,3,2.0,940,5000,1941,98117,47.6771,-122.398
3055,7/1/2014,219950.0,3,1.5,1620,9310,1967,98042,47.3665,-122.107
3056,5/22/2014,770000.0,4,2.5,2350,8001,1987,98006,47.5478,-122.153
3057,12/30/2014,424950.0,3,1.75,2090,7505,1967,98034,47.7326,-122.194
3058,1/8/2015,387000.0,3,2.25,1760,45133,1984,98065,47.5124,-121.866
3059,6/20/2014,790000.0,4,1.75,2050,10920,1974,98155,47.7431,-122.286
3060,1/28/2015,156000.0,2,1.0,600,4000,1933,98146,47.5065,-122.339
3061,5/5/2014,580000.0,2,1.0,2540,7000,1942,98118,47.5259,-122.261
3062,9/19/2014,490000.0,4,2.25,2090,10869,1970,98033,47.6715,-122.164
3063,7/16/2014,950000.0,5,3.25,2700,3650,1926,98144,47.5959,-122.291
3064,2/13/2015,400000.0,2,2.5,1410,1281,2008,98126,47.5659,-122.37
3065,5/13/2015,325000.0,2,2.5,1170,1638,2008,98133,47.7041,-122.351
3066,9/29/2014,365000.0,4,2.5,2540,6688,2002,98092,47.3314,-122.18
3067,4/7/2015,255000.0,3,1.75,2190,6000,1920,98002,47.3063,-122.223
3068,3/23/2015,985000.0,5,3.5,3890,13261,1984,98125,47.7246,-122.284
3069,4/23/2015,595000.0,4,2.5,2030,10722,1967,98115,47.6955,-122.301
3070,7/16/2014,427500.0,3,1.0,1350,7085,1944,98125,47.7318,-122.305
3071,10/16/2014,728000.0,3,1.5,1940,4000,1915,98112,47.6205,-122.291
3072,9/10/2014,549950.0,2,1.0,1260,4000,1940,98117,47.6898,-122.384
3073,12/8/2014,650000.0,3,2.0,2800,10501,1954,98125,47.7055,-122.315
3074,3/20/2015,1130000.0,5,3.25,3080,13394,1968,98033,47.6651,-122.19
3075,5/4/2015,203000.0,3,1.0,840,6500,1969,98042,47.3637,-122.083
3076,8/7/2014,311000.0,2,1.0,860,3300,1903,98118,47.5496,-122.279
3077,4/28/2015,387500.0,6,2.0,2400,7684,1932,98028,47.7705,-122.269
3078,3/18/2015,370000.0,4,2.0,1640,7200,1963,98155,47.7471,-122.324
3079,7/24/2014,228000.0,2,1.0,1060,6100,1951,98125,47.7317,-122.296
3080,5/28/2014,740000.0,2,1.75,2080,4800,1923,98117,47.6896,-122.362
3081,7/10/2014,200000.0,4,2.0,2090,6630,1974,98178,47.5077,-122.268
3082,7/9/2014,660000.0,3,1.0,1240,3500,1927,98103,47.6835,-122.347
3083,7/9/2014,275000.0,4,2.0,2030,8426,1944,98168,47.4806,-122.287
3084,4/29/2015,708000.0,2,1.0,1120,5250,1938,98199,47.6496,-122.392
3085,5/19/2014,280000.0,3,2.5,1270,9675,1993,98045,47.4639,-121.744
3086,1/6/2015,325000.0,4,2.5,2260,5702,2002,98042,47.3488,-122.151
3087,8/20/2014,495000.0,3,2.5,1780,47480,1995,98045,47.4723,-121.707
3088,9/22/2014,691000.0,2,2.0,1780,3810,1922,98119,47.6474,-122.362
3089,7/2/2014,2290000.0,4,2.5,4080,18362,1983,98004,47.6344,-122.214
3090,4/28/2015,329500.0,3,2.5,2120,22482,1979,98001,47.341,-122.265
3091,8/5/2014,348000.0,3,2.5,2060,7458,1989,98023,47.3045,-122.351
3092,11/14/2014,425000.0,2,1.0,1670,6212,1947,98125,47.7152,-122.282
3093,5/19/2014,210000.0,3,1.0,1080,21043,1942,98106,47.5515,-122.357
3094,12/20/2014,285000.0,2,1.0,1210,4895,1951,98126,47.5202,-122.373
3095,4/30/2015,222000.0,3,1.0,990,8840,1966,98023,47.3074,-122.371
3096,5/27/2014,200000.0,4,2.5,1720,9600,1961,98092,47.2917,-122.188
3097,10/2/2014,247500.0,3,2.0,1530,8749,1995,98023,47.2974,-122.372
3098,8/20/2014,1500000.0,4,5.5,6550,217374,2006,98058,47.4302,-122.095
3099,11/20/2014,190000.0,3,1.75,1100,9452,1942,98146,47.4864,-122.337
3100,12/15/2014,975000.0,4,2.5,3020,4950,1921,98112,47.6467,-122.304
3101,12/23/2014,1130000.0,4,3.0,3180,4649,1925,98105,47.6583,-122.273
3102,5/4/2015,283200.0,4,1.75,1830,12540,1958,98003,47.3348,-122.324
3103,7/14/2014,650000.0,3,2.5,2540,8073,1937,98177,47.7176,-122.36
3104,5/13/2014,449500.0,3,2.0,1770,6610,1954,98133,47.7703,-122.343
3105,10/22/2014,400000.0,3,1.75,1470,6682,1987,98034,47.7315,-122.226
3106,2/19/2015,89950.0,1,1.0,570,4080,1942,98146,47.5098,-122.334
3107,11/24/2014,158800.0,3,1.0,960,8291,1950,98146,47.5006,-122.334
3108,9/17/2014,870000.0,4,3.0,2940,7108,2011,98136,47.5437,-122.395
3109,3/6/2015,196000.0,3,1.5,1000,18568,1989,98001,47.2976,-122.271
3110,7/31/2014,850000.0,3,1.75,2450,8603,1940,98199,47.6536,-122.414
3111,9/23/2014,775000.0,4,2.5,3310,5101,2005,98052,47.6649,-122.08
3112,8/1/2014,483500.0,3,2.5,1670,4308,2001,98027,47.5307,-122.047
3113,4/2/2015,387000.0,3,1.5,1620,21929,1990,98019,47.767,-121.903
3114,1/24/2015,900000.0,3,3.0,2990,30869,1951,98155,47.7602,-122.278
3115,4/7/2015,336000.0,3,1.5,1240,5000,1964,98106,47.5659,-122.36
3116,4/17/2015,415000.0,2,1.0,670,6000,1949,98118,47.561,-122.275
3117,8/11/2014,350000.0,3,1.5,1320,4400,1909,98112,47.6231,-122.292
3118,11/17/2014,1320000.0,4,5.25,6110,10369,2005,98059,47.5285,-122.135
3119,8/6/2014,765000.0,3,1.75,2440,5800,1945,98199,47.6474,-122.412
3120,10/20/2014,527000.0,4,2.5,2900,6736,2013,98059,47.4954,-122.152
3121,7/18/2014,524000.0,4,2.75,2310,5000,1908,98118,47.5502,-122.268
3122,7/15/2014,448000.0,2,1.0,1110,5413,1937,98115,47.6925,-122.32
3123,7/7/2014,775000.0,4,3.25,4100,241322,1981,98072,47.7302,-122.096
3124,1/16/2015,176500.0,3,1.0,930,9900,1910,98032,47.3745,-122.231
3125,4/16/2015,750000.0,4,2.25,2420,11120,1952,98146,47.4954,-122.366
3126,12/2/2014,1270000.0,4,2.25,2870,6000,1951,98112,47.6362,-122.282
3127,2/26/2015,250000.0,3,1.0,1480,6750,1958,98146,47.505,-122.366
3128,10/28/2014,759000.0,3,2.75,1960,6390,1900,98122,47.6032,-122.285
3129,12/11/2014,640000.0,3,2.0,1470,4640,1926,98199,47.6398,-122.393
3130,4/27/2015,990000.0,3,3.25,2460,4182,1910,98115,47.6782,-122.311
3131,10/8/2014,395000.0,4,1.75,1960,7945,1946,98125,47.7326,-122.291
3132,4/21/2015,275000.0,2,1.5,1160,1103,2006,98133,47.7677,-122.315
3133,2/5/2015,390000.0,3,2.5,1910,4755,1997,98059,47.4956,-122.162
3134,3/24/2015,752500.0,5,2.75,2720,4680,1913,98107,47.6612,-122.363
3135,2/27/2015,450000.0,2,1.0,1020,5000,1906,98107,47.6725,-122.396
3136,6/17/2014,473000.0,2,1.0,900,5100,1909,98117,47.6804,-122.378
3137,3/23/2015,178500.0,3,1.75,1120,10450,1973,98045,47.4418,-121.772
3138,6/4/2014,485000.0,3,2.5,2340,59058,1985,98038,47.4052,-122.028
3139,3/27/2015,215000.0,3,1.5,1410,8415,1982,98023,47.2914,-122.368
3140,8/12/2014,589000.0,4,1.75,1920,4862,1919,98116,47.5747,-122.384
3141,4/17/2015,325000.0,4,1.75,1370,9993,1918,98028,47.7572,-122.228
3142,8/20/2014,580000.0,3,2.5,1590,1937,2004,98116,47.5903,-122.388
3143,7/16/2014,181100.0,4,1.75,1850,7500,1954,98198,47.4217,-122.333
3144,2/24/2015,345000.0,3,2.0,1430,4200,1908,98199,47.6462,-122.384
3145,3/30/2015,781000.0,3,1.75,1940,8729,1960,98125,47.7027,-122.282
3146,10/23/2014,402500.0,4,1.0,1270,3630,1903,98122,47.6135,-122.307
3147,4/20/2015,426000.0,3,1.5,1380,7200,1948,98106,47.5292,-122.348
3148,9/5/2014,389000.0,3,2.5,1720,4515,2005,98065,47.5426,-121.879
3149,7/7/2014,670000.0,6,3.0,4050,36171,1970,98027,47.4708,-122.015
3150,5/21/2014,1510000.0,4,3.25,3660,5800,1909,98112,47.6283,-122.312
3151,5/21/2014,288400.0,3,2.25,1870,3230,1997,98056,47.4915,-122.167
