dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt,zipcode,latitude,longitude,state
29/05/2014,540000.0,3.0,1,2600.0,4791.0,1940.0,98126,47.5659,-122.376,Washington
04/06/2014,519000.0,2.0,1,830.0,4791.0,1920.0,98103,47.689,-122.347,Washington
28/01/2015,311000.0,4.0,2,1975.0,4791.0,1996.0,98038,47.363,-122.034,Washington
06/04/2015,305000.0,4.0,2,1900.0,4791.0,1968.0,98023,47.3092,-122.376,Washington
03/07/2014,395000.0,4.0,2,2640.0,4791.0,1963.0,98058,47.4242,-122.181,Washington
07/11/2014,275000.0,4.0,1,1610.0,4791.0,1969.0,98198,47.3747,-122.306,Washington
07/08/2014,450000.0,3.0,3,1770.0,4791.0,2003.0,98029,47.5478,-122.005,Washington
11/09/2014,324000.0,2.0,1,1070.0,4791.0,1955.0,98133,47.7307,-122.332,Washington
16/07/2014,565000.0,4.0,1,1540.0,4791.0,1906.0,98103,47.6522,-122.348,Washington
07/07/2014,373000.0,4.0,1,1590.0,4791.0,1960.0,98133,47.7456,-122.336,Washington
08/07/2014,613000.0,2.0,2,1170.0,4791.0,1927.0,98119,47.6402,-122.371,Washington
07/11/2014,614000.0,4.0,2,2880.0,4791.0,1981.0,98072,47.7584,-122.143,Washington
05/05/2015,595000.0,4.0,1,2510.0,4791.0,1964.0,98006,47.5569,-122.172,Washington
21/08/2014,440000.0,2.0,1,1280.0,4791.0,1983.0,98074,47.634,-122.033,Washington
17/03/2015,425000.0,3.0,1,1570.0,4791.0,1954.0,98166,47.438,-122.349,Washington
25/09/2014,407000.0,2.0,1,740.0,4791.0,1912.0,98115,47.6929,-122.318,Washington
25/08/2014,472000.0,3.0,1,1740.0,4791.0,1955.0,98007,47.5897,-122.136,Washington
17/06/2014,472000.0,3.0,2,1180.0,4791.0,2010.0,98119,47.6381,-122.375,Washington
22/10/2014,1250000.0,5.0,2,2960.0,4791.0,1959.0,98177,47.7606,-122.37,Washington
08/07/2014,412000.0,3.0,1,1880.0,4791.0,1945.0,98126,47.5354,-122.378,Washington
06/04/2015,717000.0,3.0,1,1150.0,4791.0,1959.0,98117,47.6805,-122.369,Washington
12/08/2014,425000.0,3.0,1,1320.0,4791.0,1959.0,98008,47.6131,-122.123,Washington
19/08/2014,299999.0,4.0,2,1640.0,4791.0,1944.0,98166,47.4791,-122.347,Washington
07/05/2015,254000.0,3.0,2,1470.0,4791.0,1992.0,98038,47.3539,-122.054,Washington
12/02/2015,178500.0,3.0,1,900.0,4791.0,1961.0,98001,47.2883,-122.272,Washington
21/11/2014,800000.0,3.0,1,1510.0,4791.0,1910.0,98119,47.6387,-122.363,Washington
11/09/2014,420000.0,3.0,1,1440.0,4791.0,1922.0,98115,47.696,-122.319,Washington
12/03/2015,319900.0,2.0,1,1380.0,4791.0,1940.0,98028,47.7486,-122.249,Washington
02/03/2015,350000.0,2.0,1,1150.0,4791.0,1944.0,98125,47.7298,-122.286,Washington
28/05/2014,968000.0,6.0,2,3610.0,4791.0,1959.0,98075,47.5739,-122.069,Washington
25/02/2015,491000.0,3.0,2,1250.0,4791.0,2000.0,98107,47.6705,-122.39,Washington
21/04/2015,948000.0,3.0,2,3510.0,4791.0,2002.0,98075,47.5635,-122.032,Washington
24/09/2014,900000.0,3.0,2,2260.0,4791.0,1925.0,98117,47.6928,-122.399,Washington
09/03/2015,270000.0,3.0,1,2840.0,4791.0,1977.0,98042,47.3516,-122.119,Washington
17/06/2014,198000.0,3.0,1,1430.0,4791.0,1980.0,98023,47.2927,-122.369,Washington
21/11/2014,250000.0,2.0,1,1420.0,4791.0,1953.0,98166,47.4594,-122.359,Washington
30/07/2014,615000.0,4.0,2,2120.0,4791.0,2004.0,98029,47.5526,-121.994,Washington
16/09/2014,550000.0,3.0,2,2080.0,4791.0,1988.0,98029,47.5723,-122.021,Washington
17/10/2014,190000.0,2.0,2,1370.0,4791.0,1987.0,98188,47.4606,-122.283,Washington
07/10/2014,629000.0,4.0,2,1900.0,4791.0,1984.0,98006,47.561,-122.126,Washington
07/10/2014,434000.0,3.0,1,1660.0,4791.0,1955.0,98028,47.7647,-122.263,Washington
08/10/2014,415885.0,3.0,1,1310.0,4791.0,1964.0,98126,47.5301,-122.381,Washington
02/06/2014,550000.0,3.0,2,1840.0,4791.0,1926.0,98105,47.6557,-122.327,Washington
21/01/2015,272000.0,1.0,0,1040.0,4791.0,1991.0,98178,47.5078,-122.251,Washington
27/06/2014,665000.0,3.0,2,2610.0,4791.0,1988.0,98072,47.7377,-122.101,Washington
09/10/2014,510000.0,3.0,2,1990.0,4791.0,1971.0,98006,47.5421,-122.172,Washington
04/09/2014,530000.0,3.0,2,3080.0,4791.0,1965.0,98166,47.4695,-122.366,Washington
20/10/2014,355000.0,3.0,1,1200.0,4791.0,1970.0,98072,47.7452,-122.101,Washington
23/02/2015,255000.0,4.0,1,1250.0,4791.0,1955.0,98148,47.4258,-122.327,Washington
24/07/2014,790000.0,4.0,2,2640.0,4791.0,1990.0,98052,47.6481,-122.125,Washington
02/12/2014,695000.0,5.0,1,1790.0,4791.0,1952.0,98004,47.5945,-122.201,Washington
07/11/2014,255000.0,2.0,2,1140.0,4791.0,1954.0,98148,47.4351,-122.335,Washington
23/07/2014,410000.0,3.0,2,1790.0,4791.0,1985.0,98072,47.7477,-122.171,Washington
25/06/2014,650000.0,4.0,2,1910.0,4791.0,1940.0,98117,47.6952,-122.39,Washington
18/03/2015,675000.0,4.0,1,1530.0,4791.0,1913.0,98103,47.6529,-122.334,Washington
01/07/2014,332888.0,2.0,2,1050.0,4791.0,2007.0,98122,47.6018,-122.299,Washington
20/02/2015,300000.0,3.0,1,1730.0,4791.0,1976.0,98031,47.3915,-122.188,Washington
01/08/2014,320000.0,4.0,1,1100.0,4791.0,1954.0,98006,47.5704,-122.141,Washington
08/05/2015,342500.0,5.0,2,2100.0,4791.0,1963.0,98059,47.4922,-122.134,Washington
20/03/2015,752875.0,4.0,2,2800.0,4791.0,1992.0,98072,47.7432,-122.112,Washington
14/08/2014,255000.0,1.0,0,880.0,4791.0,1910.0,98126,47.5732,-122.372,Washington
03/11/2014,244000.0,3.0,2,1470.0,4791.0,1991.0,98155,47.7651,-122.323,Washington
01/04/2015,1420000.0,5.0,3,3950.0,4791.0,2006.0,98033,47.6898,-122.189,Washington
10/11/2014,218000.0,3.0,1,980.0,4791.0,1956.0,98168,47.4892,-122.306,Washington
03/12/2014,359000.0,4.0,1,2180.0,4791.0,1950.0,98155,47.7522,-122.307,Washington
27/10/2014,840000.0,4.0,2,3040.0,4791.0,2003.0,98059,47.522,-122.149,Washington
07/05/2014,900000.0,5.0,3,4130.0,4791.0,1985.0,98077,47.715,-122.065,Washington
09/10/2014,205000.0,4.0,1,1850.0,4791.0,1972.0,98042,47.3468,-122.11,Washington
21/01/2015,205000.0,3.0,2,1600.0,4791.0,1993.0,98042,47.3904,-122.165,Washington
08/04/2015,500000.0,2.0,1,2070.0,4791.0,1951.0,98108,47.5571,-122.299,Washington
09/01/2015,510000.0,4.0,2,3180.0,4791.0,2001.0,98059,47.4905,-122.14,Washington
30/04/2015,1550000.0,4.0,2,2640.0,4791.0,1908.0,98109,47.6313,-122.344,Washington
21/07/2014,210000.0,3.0,1,1920.0,4791.0,1953.0,98038,47.4446,-122.074,Washington
09/12/2014,597500.0,3.0,1,2030.0,4791.0,1981.0,98052,47.7112,-122.098,Washington
29/10/2014,400000.0,2.0,1,1140.0,4791.0,1932.0,98092,47.2592,-122.228,Washington
21/08/2014,412000.0,3.0,1,1660.0,4791.0,1952.0,98155,47.7576,-122.318,Washington
25/03/2015,299950.0,2.0,1,1390.0,4791.0,2005.0,98133,47.7274,-122.357,Washington
23/04/2015,1080000.0,4.0,3,2490.0,4791.0,1922.0,98105,47.6628,-122.326,Washington
18/11/2014,422500.0,4.0,2,2550.0,4791.0,1990.0,98031,47.3979,-122.212,Washington
14/07/2014,410000.0,3.0,2,1270.0,4791.0,1968.0,98033,47.6876,-122.168,Washington
28/05/2014,1400000.0,4.0,3,2980.0,4791.0,1900.0,98144,47.5933,-122.292,Washington
15/07/2014,245000.0,3.0,2,1470.0,4791.0,1974.0,98023,47.3191,-122.385,Washington
02/07/2014,720000.0,4.0,3,3550.0,4791.0,1990.0,98011,47.7533,-122.205,Washington
24/10/2014,315000.0,2.0,1,780.0,4791.0,1935.0,98118,47.5609,-122.279,Washington
24/02/2015,191950.0,2.0,2,1390.0,4791.0,1987.0,98003,47.3081,-122.329,Washington
23/09/2014,455000.0,4.0,2,2440.0,4791.0,2005.0,98056,47.5108,-122.193,Washington
16/05/2014,523000.0,3.0,1,1260.0,4791.0,1931.0,98116,47.5755,-122.388,Washington
24/10/2014,250000.0,3.0,2,1640.0,4791.0,1918.0,98002,47.311,-122.21,Washington
13/01/2015,294000.0,3.0,3,1670.0,4791.0,1929.0,98055,47.4881,-122.199,Washington
10/10/2014,490000.0,3.0,2,2380.0,4791.0,1961.0,98115,47.6955,-122.275,Washington
16/09/2014,310000.0,4.0,1,1030.0,4791.0,1971.0,98126,47.553,-122.37,Washington
21/07/2014,265000.0,3.0,1,1560.0,4791.0,1961.0,98022,47.2048,-121.999,Washington
11/08/2014,402000.0,4.0,1,1640.0,4791.0,1968.0,98052,47.6933,-122.116,Washington
09/05/2014,705000.0,2.0,2,2200.0,4791.0,2007.0,98022,47.2458,-122.002,Washington
24/11/2014,589450.0,4.0,2,3190.0,4791.0,2005.0,98038,47.353,-122.002,Washington
23/12/2014,219950.0,3.0,1,1200.0,4791.0,1964.0,98188,47.4482,-122.269,Washington
13/08/2014,750000.0,3.0,2,2250.0,4791.0,1975.0,98115,47.6741,-122.271,Washington
21/08/2014,478000.0,2.0,1,1960.0,4791.0,1904.0,98199,47.6531,-122.401,Washington
14/07/2014,170000.0,3.0,1,1250.0,4791.0,1958.0,98188,47.4548,-122.29,Washington
12/06/2014,489950.0,4.0,2,2640.0,4791.0,1986.0,98092,47.3099,-122.116,Washington
06/06/2014,1370000.0,2.0,2,2460.0,4791.0,1936.0,98117,47.6792,-122.404,Washington
02/03/2015,319950.0,3.0,2,1700.0,4791.0,1996.0,98038,47.3798,-122.025,Washington
24/11/2014,208417.0,2.0,1,840.0,4791.0,1938.0,98108,47.5292,-122.316,Washington
17/11/2014,410000.0,4.0,2,1900.0,4791.0,1914.0,98117,47.6767,-122.38,Washington
25/07/2014,590000.0,4.0,2,2160.0,4791.0,1969.0,98125,47.7081,-122.276,Washington
29/04/2015,648000.0,3.0,1,1610.0,4791.0,1961.0,98006,47.553,-122.174,Washington
27/06/2014,255000.0,3.0,2,1720.0,4791.0,1998.0,98092,47.2624,-122.221,Washington
25/08/2014,465000.0,4.0,2,2190.0,4791.0,2004.0,98072,47.7751,-122.168,Washington
28/01/2015,622000.0,4.0,1,3020.0,4791.0,1958.0,98006,47.56,-122.181,Washington
15/09/2014,306000.0,3.0,1,1980.0,4791.0,1991.0,98030,47.3745,-122.224,Washington
10/10/2014,617000.0,3.0,2,1880.0,4791.0,1947.0,98199,47.657,-122.393,Washington
28/05/2014,438750.0,3.0,1,1610.0,4791.0,1947.0,98125,47.7137,-122.307,Washington
25/09/2014,1280000.0,4.0,3,3260.0,4791.0,1930.0,98109,47.6314,-122.353,Washington
24/11/2014,995000.0,5.0,3,3970.0,4791.0,1979.0,98177,47.7764,-122.385,Washington
23/06/2014,1580000.0,4.0,2,4570.0,4791.0,1948.0,98177,47.7282,-122.372,Washington
22/04/2015,635000.0,5.0,2,2620.0,4791.0,1911.0,98117,47.6806,-122.388,Washington
28/07/2014,215000.0,3.0,1,1180.0,4791.0,1970.0,98031,47.39,-122.166,Washington
27/10/2014,530000.0,3.0,2,1365.0,4791.0,2003.0,98115,47.6776,-122.324,Washington
20/03/2015,295000.0,2.0,1,720.0,4791.0,1943.0,98106,47.5245,-122.354,Washington
02/03/2015,245000.0,3.0,2,1350.0,4791.0,1981.0,98032,47.3593,-122.289,Washington
05/01/2015,400000.0,6.0,2,3060.0,4791.0,1967.0,98058,47.4379,-122.146,Washington
21/07/2014,303000.0,3.0,2,1850.0,4791.0,1993.0,98022,47.1928,-122.01,Washington
15/10/2014,330000.0,3.0,1,1320.0,4791.0,1970.0,98024,47.5695,-121.902,Washington
04/03/2015,700000.0,3.0,1,1990.0,4791.0,1980.0,98028,47.7439,-122.262,Washington
26/08/2014,126000.0,1.0,1,610.0,4791.0,1922.0,98055,47.4865,-122.197,Washington
23/07/2014,850000.0,4.0,1,2500.0,4791.0,1955.0,98005,47.6488,-122.153,Washington
18/12/2014,405000.0,3.0,2,1440.0,4791.0,1965.0,98034,47.7243,-122.185,Washington
19/08/2014,869900.0,6.0,4,2750.0,4791.0,1987.0,98103,47.6883,-122.335,Washington
31/03/2015,485000.0,3.0,1,1790.0,4791.0,1951.0,98126,47.5412,-122.377,Washington
28/01/2015,400000.0,2.0,2,1050.0,4791.0,2004.0,98122,47.6181,-122.302,Washington
11/09/2014,299950.0,3.0,2,1780.0,4791.0,2011.0,98038,47.386,-122.047,Washington
27/03/2015,585000.0,4.0,2,2200.0,4791.0,1994.0,98034,47.733,-122.225,Washington
06/05/2015,495000.0,4.0,2,1720.0,4791.0,1938.0,98115,47.6929,-122.321,Washington
10/11/2014,447000.0,3.0,2,1520.0,4791.0,1984.0,98074,47.6273,-122.059,Washington
17/04/2015,206000.0,3.0,1,1320.0,4791.0,1968.0,98092,47.312,-122.183,Washington
21/10/2014,500000.0,3.0,1,1070.0,4791.0,1930.0,98116,47.5627,-122.383,Washington
21/11/2014,302500.0,4.0,2,1990.0,4791.0,1994.0,98030,47.3585,-122.191,Washington
23/07/2014,391000.0,2.0,1,890.0,4791.0,1946.0,98117,47.6966,-122.368,Washington
10/07/2014,250000.0,3.0,2,1440.0,4791.0,1986.0,98038,47.3784,-122.046,Washington
23/07/2014,435000.0,4.0,2,2440.0,4791.0,2003.0,98059,47.4891,-122.149,Washington
11/02/2015,160000.0,4.0,2,1800.0,4791.0,1962.0,98055,47.4874,-122.223,Washington
22/07/2014,451000.0,5.0,3,2260.0,4791.0,2003.0,98155,47.7508,-122.322,Washington
05/05/2014,206000.0,2.0,1,810.0,4791.0,1944.0,98168,47.4882,-122.325,Washington
23/09/2014,590000.0,4.0,2,2240.0,4791.0,1940.0,98116,47.5785,-122.402,Washington
15/05/2014,695000.0,3.0,2,4560.0,4791.0,1986.0,98074,47.621,-122.03,Washington
20/11/2014,350000.0,3.0,1,1550.0,4791.0,1954.0,98031,47.394,-122.202,Washington
26/03/2015,1240000.0,5.0,3,3180.0,4791.0,2001.0,98199,47.6423,-122.394,Washington
30/03/2015,395000.0,6.0,2,2950.0,4791.0,1970.0,98072,47.7476,-122.087,Washington
05/04/2015,419000.0,5.0,3,2190.0,4791.0,1999.0,98178,47.5049,-122.239,Washington
08/07/2014,592350.0,2.0,2,1570.0,4791.0,2006.0,98053,47.709,-122.017,Washington
06/08/2014,855000.0,5.0,3,3420.0,4791.0,2003.0,98027,47.5366,-122.067,Washington
30/12/2014,771000.0,4.0,2,2420.0,4791.0,1991.0,98033,47.6893,-122.197,Washington
18/12/2014,325000.0,3.0,2,1570.0,4791.0,1967.0,98022,47.2377,-122.016,Washington
29/07/2014,545000.0,4.0,1,1910.0,4791.0,1953.0,98116,47.5693,-122.391,Washington
26/02/2015,615000.0,3.0,1,1780.0,4791.0,1927.0,98116,47.5696,-122.386,Washington
10/04/2015,625500.0,2.0,1,2160.0,4791.0,1953.0,98115,47.6981,-122.286,Washington
08/07/2014,232000.0,3.0,1,1460.0,4791.0,1966.0,98001,47.3182,-122.271,Washington
14/07/2014,168000.0,3.0,1,1370.0,4791.0,1963.0,98055,47.4499,-122.189,Washington
28/01/2015,238000.0,3.0,1,1370.0,4791.0,1963.0,98055,47.4499,-122.189,Washington
14/04/2015,260000.0,3.0,2,1500.0,4791.0,1998.0,98092,47.2625,-122.221,Washington
02/03/2015,460000.0,3.0,1,1210.0,4791.0,1951.0,98027,47.5294,-122.033,Washington
25/08/2014,900000.0,3.0,2,2850.0,4791.0,1952.0,98155,47.748,-122.288,Washington
21/10/2014,289950.0,3.0,1,1090.0,4791.0,1947.0,98155,47.7562,-122.318,Washington
20/02/2015,265000.0,3.0,1,1450.0,4791.0,1991.0,98038,47.3482,-122.037,Washington
30/05/2014,465000.0,4.0,2,1820.0,4791.0,1977.0,98072,47.7415,-122.096,Washington
13/11/2014,370000.0,3.0,1,1320.0,4791.0,1971.0,98034,47.7126,-122.211,Washington
06/08/2014,240000.0,2.0,1,1670.0,4791.0,1941.0,98146,47.4864,-122.348,Washington
17/09/2014,232000.0,4.0,2,1440.0,4791.0,1943.0,98056,47.5072,-122.181,Washington
29/07/2014,237502.0,3.0,1,980.0,4791.0,1951.0,98126,47.5256,-122.375,Washington
15/12/2014,1280000.0,4.0,3,4340.0,4791.0,2008.0,98199,47.6427,-122.397,Washington
24/04/2015,957000.0,4.0,2,2860.0,4791.0,1966.0,98005,47.588,-122.168,Washington
05/03/2015,218000.0,3.0,1,1140.0,4791.0,1970.0,98042,47.3684,-122.08,Washington
20/08/2014,205000.0,3.0,1,1120.0,4791.0,1968.0,98042,47.3632,-122.11,Washington
11/06/2014,350000.0,3.0,3,1460.0,4791.0,2006.0,98126,47.5481,-122.374,Washington
02/07/2014,256000.0,4.0,2,2050.0,4791.0,2002.0,98198,47.3527,-122.315,Washington
30/07/2014,275000.0,3.0,1,1250.0,4791.0,1952.0,98125,47.7289,-122.291,Washington
03/04/2015,372000.0,4.0,2,2520.0,4791.0,1990.0,98031,47.3893,-122.216,Washington
19/03/2015,688888.0,3.0,3,2580.0,4791.0,1978.0,98027,47.5314,-122.054,Washington
30/06/2014,170000.0,2.0,1,1200.0,4791.0,1976.0,98053,47.6337,-121.961,Washington
25/06/2014,530000.0,5.0,2,2140.0,4791.0,1962.0,98007,47.6071,-122.137,Washington
23/06/2014,905000.0,4.0,3,3440.0,4791.0,2006.0,98029,47.5429,-121.995,Washington
25/08/2014,365000.0,4.0,2,1800.0,4791.0,1979.0,98118,47.5303,-122.28,Washington
06/04/2015,312000.0,4.0,2,1790.0,4791.0,1981.0,98031,47.4061,-122.188,Washington
22/08/2014,400000.0,2.0,1,1250.0,4791.0,1922.0,98126,47.5242,-122.371,Washington
12/09/2014,278750.0,2.0,2,800.0,4791.0,1936.0,98133,47.7024,-122.346,Washington
01/04/2015,510000.0,3.0,2,1410.0,4791.0,1965.0,98006,47.5718,-122.127,Washington
14/04/2015,527700.0,2.0,2,1330.0,4791.0,2009.0,98117,47.6904,-122.395,Washington
15/04/2015,740000.0,4.0,2,2890.0,4791.0,1931.0,98109,47.6419,-122.351,Washington
08/08/2014,512000.0,4.0,2,2550.0,4791.0,1996.0,98059,47.4836,-122.136,Washington
12/11/2014,362000.0,5.0,2,2880.0,4791.0,2001.0,98030,47.3747,-122.185,Washington
06/02/2015,225000.0,3.0,1,660.0,4791.0,1940.0,98168,47.4842,-122.33,Washington
30/06/2014,491500.0,3.0,2,1470.0,4791.0,1985.0,98029,47.5672,-122.018,Washington
04/02/2015,429950.0,4.0,1,1700.0,4791.0,1959.0,98133,47.7453,-122.351,Washington
17/11/2014,375000.0,3.0,1,1040.0,4791.0,1955.0,98006,47.5765,-122.155,Washington
13/08/2014,199400.0,2.0,1,880.0,4791.0,1916.0,98106,47.5331,-122.352,Washington
26/01/2015,364900.0,4.0,2,2490.0,4791.0,1996.0,98042,47.3831,-122.147,Washington
12/09/2014,324950.0,3.0,1,1210.0,4791.0,1941.0,98126,47.5255,-122.374,Washington
30/03/2015,467000.0,5.0,2,2080.0,4791.0,1909.0,98144,47.5858,-122.308,Washington
22/08/2014,380000.0,3.0,1,1380.0,4791.0,1954.0,98125,47.7134,-122.288,Washington
03/11/2014,250000.0,3.0,2,1620.0,4791.0,1966.0,98055,47.4437,-122.194,Washington
20/05/2014,700000.0,4.0,1,1680.0,4791.0,1921.0,98103,47.6663,-122.332,Washington
13/11/2014,206990.0,3.0,1,1330.0,4791.0,1976.0,98092,47.3174,-122.127,Washington
06/04/2015,670000.0,3.0,1,1730.0,4791.0,1928.0,98107,47.6662,-122.364,Washington
20/05/2014,315000.0,2.0,1,790.0,4791.0,1955.0,98052,47.6978,-122.164,Washington
10/04/2015,319950.0,3.0,2,2240.0,4791.0,1985.0,98092,47.265,-122.22,Washington
30/07/2014,419000.0,3.0,1,1500.0,4791.0,1958.0,98177,47.7741,-122.38,Washington
22/08/2014,205000.0,3.0,2,1800.0,4791.0,1989.0,98092,47.2623,-122.217,Washington
23/10/2014,335000.0,4.0,2,1980.0,4791.0,2004.0,98038,47.3495,-122.04,Washington
24/10/2014,397000.0,3.0,1,1340.0,4791.0,1953.0,98103,47.694,-122.348,Washington
29/04/2015,370000.0,2.0,1,750.0,4791.0,1908.0,98122,47.6175,-122.301,Washington
18/09/2014,330000.0,4.0,2,1790.0,4791.0,1969.0,98059,47.5126,-122.149,Washington
08/08/2014,399000.0,3.0,2,1940.0,4791.0,1978.0,98155,47.774,-122.283,Washington
20/06/2014,400000.0,4.0,1,2670.0,4791.0,1972.0,98092,47.2585,-122.061,Washington
17/07/2014,249900.0,3.0,2,1220.0,4791.0,1994.0,98038,47.3523,-122.059,Washington
13/05/2014,717000.0,3.0,1,1310.0,4791.0,1956.0,98117,47.6821,-122.392,Washington
07/08/2014,319000.0,4.0,2,1930.0,4791.0,1995.0,98031,47.4016,-122.166,Washington
03/04/2015,635000.0,4.0,3,2100.0,4791.0,1972.0,98115,47.6807,-122.291,Washington
10/09/2014,355000.0,3.0,1,1180.0,4791.0,1977.0,98155,47.7372,-122.294,Washington
01/04/2015,1600000.0,5.0,3,4320.0,4791.0,1990.0,98006,47.5461,-122.122,Washington
14/07/2014,585000.0,4.0,1,3140.0,4791.0,1951.0,98033,47.6941,-122.173,Washington
29/12/2014,320000.0,3.0,2,2320.0,4791.0,1960.0,98168,47.5141,-122.316,Washington
14/05/2014,305495.0,3.0,1,2110.0,4791.0,1966.0,98059,47.4744,-122.154,Washington
19/06/2014,240000.0,4.0,2,1790.0,4791.0,1960.0,98198,47.3965,-122.321,Washington
23/06/2014,199950.0,5.0,2,1740.0,4791.0,1959.0,98198,47.3904,-122.299,Washington
26/08/2014,1620000.0,4.0,3,3820.0,4791.0,2005.0,98004,47.5837,-122.194,Washington
18/02/2015,770000.0,3.0,3,2050.0,4791.0,1930.0,98166,47.4536,-122.376,Washington
02/07/2014,255000.0,4.0,2,1680.0,4791.0,2002.0,98092,47.3258,-122.186,Washington
15/09/2014,289000.0,4.0,2,1930.0,4791.0,1974.0,98058,47.4501,-122.128,Washington
18/07/2014,494500.0,4.0,3,3760.0,4791.0,2002.0,98056,47.5161,-122.191,Washington
04/06/2014,746000.0,3.0,2,2370.0,4791.0,1973.0,98052,47.6366,-122.099,Washington
23/10/2014,385000.0,4.0,3,2120.0,4791.0,1978.0,98059,47.4745,-122.141,Washington
18/11/2014,688100.0,4.0,2,2370.0,4791.0,1987.0,98052,47.6915,-122.099,Washington
12/05/2014,870300.0,4.0,2,2350.0,4791.0,1910.0,98103,47.6605,-122.335,Washington
22/10/2014,310000.0,3.0,1,1180.0,4791.0,1956.0,98155,47.7416,-122.327,Washington
12/03/2015,500000.0,3.0,2,2270.0,4791.0,1999.0,98133,47.7733,-122.351,Washington
14/08/2014,255000.0,3.0,2,1830.0,4791.0,1977.0,98042,47.3925,-122.161,Washington
18/02/2015,1480000.0,3.0,2,3910.0,4791.0,1949.0,98112,47.6324,-122.289,Washington
24/09/2014,154500.0,3.0,1,890.0,4791.0,1957.0,98148,47.4388,-122.328,Washington
30/05/2014,425000.0,3.0,2,1820.0,4791.0,1974.0,98034,47.7241,-122.168,Washington
21/07/2014,700000.0,4.0,2,2440.0,4791.0,1988.0,98029,47.561,-122.019,Washington
21/11/2014,410500.0,2.0,1,1110.0,4791.0,1916.0,98109,47.6436,-122.352,Washington
14/07/2014,432000.0,3.0,2,1870.0,4791.0,1969.0,98034,47.7244,-122.179,Washington
14/04/2015,530000.0,3.0,1,1240.0,4791.0,1914.0,98144,47.5745,-122.291,Washington
27/05/2014,465000.0,3.0,2,1560.0,4791.0,1967.0,98034,47.7294,-122.186,Washington
23/09/2014,498688.0,3.0,2,1910.0,4791.0,1989.0,98029,47.5752,-122.009,Washington
02/04/2015,573500.0,3.0,1,2200.0,4791.0,1952.0,98166,47.4527,-122.372,Washington
15/10/2014,349900.0,4.0,2,2530.0,4791.0,1994.0,98023,47.289,-122.344,Washington
18/06/2014,220000.0,3.0,1,1130.0,4791.0,1958.0,98056,47.4965,-122.176,Washington
31/07/2014,260000.0,2.0,1,820.0,4791.0,1918.0,98106,47.52,-122.354,Washington
11/09/2014,290000.0,2.0,1,960.0,4791.0,1918.0,98118,47.5554,-122.267,Washington
02/04/2015,615000.0,4.0,1,1980.0,4791.0,1930.0,98144,47.584,-122.294,Washington
22/10/2014,730000.0,4.0,3,3370.0,4791.0,2001.0,98034,47.7196,-122.223,Washington
21/05/2014,332500.0,3.0,2,1800.0,4791.0,1995.0,98038,47.3879,-122.032,Washington
24/12/2014,650000.0,5.0,3,3990.0,4791.0,1990.0,98011,47.741,-122.208,Washington
29/08/2014,1400000.0,4.0,2,4070.0,4791.0,2002.0,98115,47.6838,-122.327,Washington
13/05/2015,465000.0,4.0,1,1640.0,4791.0,1915.0,98011,47.7649,-122.205,Washington
22/07/2014,690000.0,4.0,3,3730.0,4791.0,1990.0,98029,47.5775,-122.019,Washington
11/07/2014,289900.0,3.0,1,1220.0,4791.0,1966.0,98058,47.4492,-122.157,Washington
18/12/2014,1620000.0,3.0,3,3490.0,4791.0,2009.0,98112,47.6385,-122.281,Washington
22/04/2015,339950.0,3.0,2,1730.0,4791.0,1999.0,98148,47.432,-122.329,Washington
23/04/2015,367999.0,4.0,2,3430.0,4791.0,1972.0,98023,47.3183,-122.382,Washington
18/02/2015,380000.0,4.0,2,2320.0,4791.0,1994.0,98038,47.3828,-122.026,Washington
25/06/2014,440000.0,3.0,1,2030.0,4791.0,1953.0,98166,47.451,-122.365,Washington
05/08/2014,309500.0,3.0,1,1340.0,4791.0,1968.0,98028,47.741,-122.234,Washington
23/07/2014,350000.0,3.0,1,1130.0,4791.0,1948.0,98155,47.7359,-122.306,Washington
16/03/2015,215000.0,2.0,2,1180.0,4791.0,2005.0,98038,47.3487,-122.021,Washington
26/08/2014,254000.0,2.0,1,910.0,4791.0,1943.0,98118,47.5253,-122.266,Washington
20/04/2015,567000.0,3.0,1,1630.0,4791.0,1908.0,98115,47.6851,-122.322,Washington
29/05/2014,402000.0,2.0,1,710.0,4791.0,1943.0,98102,47.6412,-122.329,Washington
20/11/2014,365000.0,4.0,1,1520.0,4791.0,1948.0,98045,47.4742,-121.769,Washington
02/05/2014,625000.0,4.0,2,2820.0,4791.0,2014.0,98155,47.7538,-122.325,Washington
23/04/2015,432000.0,4.0,1,1970.0,4791.0,1942.0,98126,47.534,-122.373,Washington
01/08/2014,335500.0,5.0,3,2240.0,4791.0,1968.0,98058,47.4416,-122.149,Washington
06/08/2014,672500.0,2.0,1,1860.0,4791.0,1956.0,98116,47.5751,-122.407,Washington
22/07/2014,336000.0,4.0,1,1780.0,4791.0,1919.0,98118,47.5486,-122.278,Washington
24/11/2014,294400.0,4.0,2,1788.0,4791.0,1990.0,98002,47.2883,-122.218,Washington
20/04/2015,541900.0,3.0,2,1880.0,4791.0,1988.0,98007,47.6091,-122.147,Washington
17/12/2014,505000.0,3.0,1,2300.0,4791.0,1977.0,98052,47.6884,-122.128,Washington
05/06/2014,255000.0,3.0,2,1610.0,4791.0,1994.0,98030,47.3657,-122.173,Washington
